id,text_type,text,label,difficulty,scam_category,template_cluster,strong_signals,weak_signals,label_reason
SS0571,job_posting,"Career opportunity in Karachi: UI/UX Designer

Role summary
The UI/UX Designer supports colleagues across operations and project delivery. Every submitted profile receives an employee number without an interview, reference check, or manager review.

Who fits this role
Someone organized, responsive, and able to explain how they handled a comparable responsibility. Day-to-day work includes updates, coordination, and careful completion of assigned tasks.

Terms
Expected compensation is PKR 90,000–120,000 per month. The arrangement is hybrid around Karachi, with a preferred start near 17 August.

Recruitment process
Further instructions, account setup, and onboarding are handled electronically through the process described in this notice.

Additional context

Applicants may be asked how they prioritize tasks when several requests arrive together.

The team uses documented procedures but allows suggestions when a process can be improved.

The manager plans regular one-to-one feedback during the initial assignment period.

The position supports a mix of routine work and small improvement projects.

Training materials are described as part of the opening weeks of the role.

The team aims to finish the current hiring round by 17 August.

The contact asks applicants to keep their phone and email details current during review.

Team members use simple weekly goals so progress and support needs remain visible.

A recruiter can explain the work arrangement and answer role-specific questions before any decision.

The team is reviewing applicants from Karachi and several nearby cities.

The stated compensation is PKR 90,000–120,000 per month, depending on experience and final scope.

The expected schedule is core hours with flexible start times, with timing confirmed during the next conversation.

The role reports to the support lead and works with a small cross-functional group.

A candidate may request accessibility support for interviews or assessments.

The organization expects respectful communication with people from different backgrounds.

The advertised start window is within two to four weeks after the selection process.

Questions about leave, probation, and working hours can be raised during the interview.

Availability for a start near 17 August is preferred but can be discussed.",Scam,Easy,fake_offer,fraud_job_posting_automatic_hire_program_06,Offer or onboarding without a genuine interview or verifiable employer,High-volume hiring claim,The sender skips any credible selection process or conceals the employer while issuing an offer or onboarding instruction.
SS0572,job_posting,"Career opportunity in Peshawar: Procurement Coordinator

Role summary
The Procurement Coordinator supports colleagues across operations and project delivery. The agency brief at https://careers.atlas-civic-partners.example/procurement-coordinator/4 explains that the client name is disclosed before any portfolio leaves the recruitment team. Applicants may remove confidential client work.

Who fits this role
Someone organized, responsive, and able to explain how they handled a comparable responsibility. Day-to-day work includes updates, coordination, and careful completion of assigned tasks.

Terms
Expected compensation is PKR 90,000–120,000 per month. The arrangement is mostly remote around Peshawar, with a preferred start near 10 September.

Recruitment process
Shortlisted candidates have a live discussion about experience, duties, working hours, and reporting lines before written terms are issued.

Additional context

Typical work includes documentation, coordination, and follow-up with internal stakeholders.

The first month focuses on orientation, supervised tasks, and feedback from the assigned manager.

Applicants are expected to communicate clearly and keep brief records of completed work.

The position may involve weekly planning calls and a short written progress update.

Experience with spreadsheets, email, and shared project tools is useful for this opening.

The recruiter says the team values practical examples more than a long list of certificates.

Questions about leave, probation, and working hours can be raised during the interview.

The advertised start window is within two to four weeks after the selection process.

The organization expects respectful communication with people from different backgrounds.

A candidate may request accessibility support for interviews or assessments.

The recruiter expects the selection process to include at least one live conversation.

Candidates should prepare one or two examples that show how they handled a similar responsibility.

Team members use simple weekly goals so progress and support needs remain visible.

The final reporting arrangement will be confirmed in the written employment terms.

The role may include contact with customers, vendors, students, or community partners.

Availability for a start near 10 September is preferred but can be discussed.

The organization describes the opening as mostly remote and based around Peshawar.",Safe,Medium,not_applicable,legitimate_job_posting_agency_graphic_designer_search_09,Consent before portfolio sharing; privacy-aware process,Recruitment agency,"The communication contains consent before portfolio sharing; privacy-aware process. Although it has a weak warning sign (recruitment agency), the context does not show deception or an improper request."
SS0573,message,"Good afternoon. I’m Noor Fatima, contacting you for NovaBridge Consulting. We are discussing the Technical Support Engineer opening, a remote position connected to Faisalabad. Prepare a complete campaign for our named client as the final evaluation; the material will be delivered immediately and no interview follows. A short reply is enough for us to update the file. Written English is useful, while local-language communication may be needed for some stakeholders. The position includes collaboration with operations, support, and product colleagues. Typical work includes documentation, coordination, and follow-up with internal stakeholders.",Scam,Hard,other_recruitment_fraud,fraud_message_client_ready_unpaid_assignment_20,Improper benefit extracted through a deceptive recruitment task,Detailed assessment brief,"The recruitment framing is used to obtain gift-card value, reshipping help, production work, or another improper benefit."
SS0574,job_posting,"Field Project Officer | UrbanNest Services

UrbanNest Services is adding a Field Project Officer to support a growing workload in Berlin. The position works three office days and two remote days. Background screening starts only after a conditional offer.

What you will do
- Keep accurate records and communicate progress.
- Coordinate assigned tasks with the team lead.
- Raise issues early and follow documented procedures.

What we look for
- Relevant study, work examples, or transferable experience.
- Reliable availability and clear written communication.

Terms
Expected compensation is EUR 32,000–38,000 annually. The arrangement is remote around Berlin, with a preferred start near 7 September.

Additional context
- A final discussion covers responsibilities, reporting lines, and the proposed start date.
- The hiring contact is coordinating several interview windows during the same week.
- Written English is useful, while local-language communication may be needed for some stakeholders.
- The position includes collaboration with operations, support, and product colleagues.",Safe,Medium,not_applicable,legitimate_job_posting_hybrid_finance_analyst_11,Clear work arrangement; staged screening,Background check mentioned,"The communication contains clear work arrangement; staged screening. Although it has a weak warning sign (background check mentioned), the context does not show deception or an improper request."
SS0575,message,Assalam-o-Alaikum Zain. Sophie Martin here from Redwood Operations. This sales role has a small base plus documented commission; targets and payment timing will be explained before any offer.,Safe,Medium,not_applicable,legitimate_message_commission_sales_explanation_10,Transparent commission structure; pre-offer discussion,Commission-based compensation,"The communication contains transparent commission structure; pre-offer discussion. Although it has a weak warning sign (commission-based compensation), the context does not show deception or an improper request."
SS0576,email,"Re: Administrative Assistant opportunity in London

Hi Hamza,

We will not progress your application for this vacancy, but you may opt into our talent list for six months by replying yes.

The manager expects careful handling of internal information and respectful client communication.

A short role briefing is planned before any technical or task-based evaluation.

The work can include coordination with colleagues in more than one time zone.

Thank you,
Priya Menon",Safe,Easy,not_applicable,legitimate_email_candidate_rejection_notice_04,Clear rejection; consent-based talent pooling,none,"The communication follows a normal recruitment stage supported by clear rejection; consent-based talent pooling. It does not seek payment, credentials, or inappropriate account access."
SS0577,message,"Assalam-o-Alaikum Maryam. James Carter here from Juniper Learning. We are discussing the Community Manager opening, a mostly remote position connected to Peshawar. Walk-in interviews run on 17 August from 10 AM to 2 PM at our Peshawar office. Bring a CV and photo ID for reception only. You can ask any practical questions before proceeding. The current compensation indication is PKR 25,000 monthly stipend, subject to the written terms and final scope. Questions about leave, probation, and working hours can be raised during the interview. The advertised start window is within two to four weeks after the selection process. Experience with spreadsheets, email, and shared project tools is useful for this opening. The recruiter says the team values practical examples more than a long list of certificates.",Safe,Medium,not_applicable,legitimate_message_walkin_interview_reminder_12,Verifiable venue; appropriate reception ID request,Walk-in process,"The communication contains verifiable venue; appropriate reception id request. Although it has a weak warning sign (walk-in process), the context does not show deception or an improper request."
SS0578,email,"Re: Finance Operations Associate opportunity in Lahore

Hi Zoya,

Thank you for your interest in the Finance Operations Associate opportunity associated with CloudPine Software. The position is described as office-based and based around Lahore. The SilverOak University recruitment unit asks you to continue at https://careers-cl0udpine-s0ftware.example/candidate/5-3; its regular careers office cannot confirm this separate intake.

The current compensation indication is PKR 65,000–85,000 per month. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

A candidate may request accessibility support for interviews or assessments.

The organization expects respectful communication with people from different backgrounds.

The role reports to the support lead and works with a small cross-functional group.

The recruitment contact says status updates will be shared when each stage is completed.

Thank you,
Ayesha Malik",Scam,Easy,company_impersonation,fraud_email_impersonated_university_employer_05,Lookalike domain or channel impersonating another organization,Academic branding,The sender claims another organization's identity while directing the applicant to an unrelated or lookalike recruitment channel.
SS0579,email,"Re: Operations Trainee opportunity in Gujranwala

Hi Ali,

Thank you for your interest in the Operations Trainee opportunity associated with Elmstreet Foods. The position is described as office-based and based around Gujranwala. Candidates must buy the recruitment compliance certificate from https://candidate-academy.example/candidate/11-3 for EUR 60; other recognized certificates are rejected.

The current compensation indication is PKR 65,000–85,000 per month. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

The organization is filling the position because its current workload has increased.

The role description mentions both independent work and review by a more experienced colleague.

Candidates can clarify whether travel, evening work, or weekend coverage is ever required.

Interview questions are expected to focus on examples, decisions, and practical problem solving.

Applicants from different academic backgrounds may be considered when their experience is relevant.

Thank you,
Noor Fatima",Scam,Medium,fake_training_or_certification,fraud_email_exclusive_certificate_supplier_11,Mandatory paid training or certificate from a selected provider,Professional accreditation language,Hiring is made conditional on buying training from a provider chosen by the recruiter rather than demonstrating a genuine qualification.
SS0580,job_posting,"Project Coordinator | Crescent Retail Labs

Crescent Retail Labs is adding a Project Coordinator to support a growing workload in Gujranwala. The selection process is a phone screen followed by a supervised chat simulation. Shift allowances are listed with the base salary.

What you will do
- Keep accurate records and communicate progress.
- Coordinate assigned tasks with the team lead.
- Raise issues early and follow documented procedures.

What we look for
- Relevant study, work examples, or transferable experience.
- Reliable availability and clear written communication.

Terms
Expected compensation is PKR 90,000–120,000 per month. The arrangement is onsite around Gujranwala, with a preferred start near 27 August.

Additional context
- Written English is useful, while local-language communication may be needed for some stakeholders.
- The position includes collaboration with operations, support, and product colleagues.
- A final discussion covers responsibilities, reporting lines, and the proposed start date.
- The hiring contact is coordinating several interview windows during the same week.",Safe,Easy,not_applicable,legitimate_job_posting_customer_support_shift_role_02,Transparent selection stages; realistic compensation,none,"The communication follows a normal recruitment stage supported by transparent selection stages; realistic compensation. It does not seek payment, credentials, or inappropriate account access."
SS0581,job_posting,"Career opportunity in Gujranwala: Backend Developer

Role summary
The Backend Developer supports colleagues across operations and project delivery. The relocation policy at https://careers.northstar-systems.example/backend-developer/4 states that the employer pays approved visa costs directly. Candidates do not use a third-party agent selected by a recruiter.

Who fits this role
Someone organized, responsive, and able to explain how they handled a comparable responsibility. Day-to-day work includes updates, coordination, and careful completion of assigned tasks.

Terms
Expected compensation is PKR 90,000–120,000 per month. The arrangement is onsite around Gujranwala, with a preferred start near 14 September.

Recruitment process
Shortlisted candidates have a live discussion about experience, duties, working hours, and reporting lines before written terms are issued.

Additional context

Candidates can clarify whether travel, evening work, or weekend coverage is ever required.

Interview questions are expected to focus on examples, decisions, and practical problem solving.

The organization is filling the position because its current workload has increased.

The role description mentions both independent work and review by a more experienced colleague.

Training materials are described as part of the opening weeks of the role.

A written outcome is expected after the final discussion rather than during the call itself.

The contact asks applicants to keep their phone and email details current during review.

The team aims to finish the current hiring round by 14 September.

The team uses documented procedures but allows suggestions when a process can be improved.

Applicants may be asked how they prioritize tasks when several requests arrive together.

Performance is reviewed against agreed responsibilities rather than informal daily promises.

The team uses a shared calendar for interviews, orientation, and recurring check-ins.

Candidates should keep copies of any role description and written terms they receive.

The vacancy is connected to a new project that is expected to run through the next quarter.

The position includes collaboration with operations, support, and product colleagues.

Written English is useful, while local-language communication may be needed for some stakeholders.",Safe,Hard,not_applicable,legitimate_job_posting_employer_sponsored_dubai_role_18,Employer-funded visa process; clear responsibility,International relocation,"The communication contains employer-funded visa process; clear responsibility. Although it has a weak warning sign (international relocation), the context does not show deception or an improper request."
SS0582,job_posting,"Now hiring: Project Coordinator

Location: Chicago
Arrangement: onsite

We are seeking a Project Coordinator to join a small delivery team. Receive customer transfers in your personal bank account, keep the stated commission, and forward each balance to company-designated wallets.

Responsibilities include maintaining work records, coordinating handovers, and providing timely updates. Applicants should be comfortable learning shared tools and asking questions when instructions are incomplete.

Terms
Expected compensation is USD 900–1,200 per month. The arrangement is onsite around Chicago, with a preferred start near 13 August.

Additional context

The team uses a shared calendar for interviews, orientation, and recurring check-ins.

Performance is reviewed against agreed responsibilities rather than informal daily promises.

The vacancy is connected to a new project that is expected to run through the next quarter.

Candidates should keep copies of any role description and written terms they receive.

Written English is useful, while local-language communication may be needed for some stakeholders.

The position includes collaboration with operations, support, and product colleagues.

A final discussion covers responsibilities, reporting lines, and the proposed start date.",Scam,Medium,money_mule,fraud_job_posting_personal_account_settlement_clerk_08,Use of the applicant's personal account to receive and forward money,Payments role,The supposed job requires personal accounts to receive and forward third-party funds rather than using company-controlled banking.
SS0583,job_posting,"Sales Development Representative
flexible hybrid · Toronto

About this position
Applications are open for a Sales Development Representative connected to the Toronto team. Application processing costs AED 180. Transfer it before submitting your CV for the shortlist.

Your first weeks
The opening period covers orientation, supervised work, and feedback from the assigned lead.

Essentials
- Clear communication
- Reliable attendance
- Relevant study or practical examples
- Performance is reviewed against agreed responsibilities rather than informal daily promises.
- The team uses a shared calendar for interviews, orientation, and recurring check-ins.
- Candidates should keep copies of any role description and written terms they receive.
- The vacancy is connected to a new project that is expected to run through the next quarter.
- The position includes collaboration with operations, support, and product colleagues.
- Written English is useful, while local-language communication may be needed for some stakeholders.",Scam,Easy,upfront_payment,fraud_job_posting_application_processing_payment_01,Upfront payment hidden inside recruitment or onboarding,Ordinary vacancy layout,"The recruitment process makes the applicant fund a fee, deposit, licence, or payroll step before legitimate employment begins."
SS0584,job_posting,"Now hiring: Administrative Assistant

Location: Berlin
Arrangement: office-based

We are seeking a Administrative Assistant to join a small delivery team. The employer provides safety training and protective equipment. Applicants need secondary-school completion, not a paid certificate.

Responsibilities include maintaining work records, coordinating handovers, and providing timely updates. Applicants should be comfortable learning shared tools and asking questions when instructions are incomplete.

Terms
Expected compensation is EUR 32,000–38,000 annually. The arrangement is office-based around Berlin, with a preferred start near 27 August.

Additional context

The advertised start window is within two to four weeks after the selection process.

Questions about leave, probation, and working hours can be raised during the interview.

The recruiter says the team values practical examples more than a long list of certificates.

Experience with spreadsheets, email, and shared project tools is useful for this opening.

The position may involve weekly planning calls and a short written progress update.

Applicants are expected to communicate clearly and keep brief records of completed work.

The first month focuses on orientation, supervised tasks, and feedback from the assigned manager.",Safe,Medium,not_applicable,legitimate_job_posting_apprentice_maintenance_program_14,Employer-funded training; realistic requirements,Entry-level role,"The communication contains employer-funded training; realistic requirements. Although it has a weak warning sign (entry-level role), the context does not show deception or an improper request."
SS0585,message,"Ali, quick recruitment update from Elmstreet Foods: We will email a cheque for more than the laptop cost; deposit it, buy the equipment, and return the unused balance. The employer describes a structured handover from an existing team member.",Scam,Medium,cheque_overpayment,fraud_message_cheque_for_home_office_07,Cheque overpayment followed by purchase or return-transfer instructions,Remote-work equipment context,"The applicant is asked to deposit an oversized cheque and spend or return part of it, a classic recruitment overpayment mechanism."
SS0586,email,"Subject: Finance Operations Associate — recruitment update

Dear Zoya,

Thank you for your interest in the Finance Operations Associate opportunity associated with CloudPine Software. The position is described as office-based and based around Berlin. Your next step is a panel interview on 14 September at 2:00 PM PKT. The invitation at https://careers.cloudpine-software.example/finance-operations-associate/1 lists the interviewers and agenda.

The current compensation indication is EUR 32,000–38,000 annually. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

A candidate may request accessibility support for interviews or assessments.

Regards,
Elena Rossi
Talent Team",Safe,Easy,not_applicable,legitimate_email_panel_interview_invitation_02,Named hiring stage; clear interview logistics,none,"The communication follows a normal recruitment stage supported by named hiring stage; clear interview logistics. It does not seek payment, credentials, or inappropriate account access."
SS0587,job_posting,"Praxis Mobility — HR Operations Intern vacancy

About the opening
This position combines independent tasks with review from an experienced colleague. The employer provides safety training and protective equipment. Applicants need secondary-school completion, not a paid certificate.

Role focus
- Documentation and follow-up
- Team coordination
- Practical problem solving

Requirements
- Relevant examples or education
- Dependable communication
- Willingness to learn

Terms
Expected compensation is AED 8,000–10,000 per month. The arrangement is hybrid around Dubai, with a preferred start near 10 September.

Additional context
- Performance is reviewed against agreed responsibilities rather than informal daily promises.
- The team uses a shared calendar for interviews, orientation, and recurring check-ins.
- Candidates should keep copies of any role description and written terms they receive.
- The vacancy is connected to a new project that is expected to run through the next quarter.
- Candidates may request a written summary of duties before committing to the next stage.
- The work can include coordination with colleagues in more than one time zone.
- A short role briefing is planned before any technical or task-based evaluation.
- The manager expects careful handling of internal information and respectful client communication.
- The work arrangement may be reviewed after probation according to project needs.
- Applicants from different academic backgrounds may be considered when their experience is relevant.",Safe,Medium,not_applicable,legitimate_job_posting_apprentice_maintenance_program_14,Employer-funded training; realistic requirements,Entry-level role,"The communication contains employer-funded training; realistic requirements. Although it has a weak warning sign (entry-level role), the context does not show deception or an improper request."
SS0588,message,"Good afternoon. I’m Usman Tariq, contacting you for Riverstone Media. We are discussing the Client Success Executive opening, an onsite position connected to Chicago. Only certificates bought from our training partner are accepted; enrol for EUR 60 at https://candidate-academy.example/candidate/11-5 before the interview. A short reply is enough for us to update the file. Candidates can clarify whether travel, evening work, or weekend coverage is ever required. Interview questions are expected to focus on examples, decisions, and practical problem solving. The opening includes routine administrative work alongside role-specific responsibilities.",Scam,Medium,fake_training_or_certification,fraud_message_mandatory_paid_microcredential_11,Mandatory paid training or certificate from a selected provider,Training framed as eligibility,Hiring is made conditional on buying training from a provider chosen by the recruiter rather than demonstrating a genuine qualification.
SS0589,job_posting,"HR Operations Intern | Praxis Mobility

Praxis Mobility is adding a HR Operations Intern to support a growing workload in Toronto. Purchase the required certificate only from https://candidate-academy.example/candidate/11-1 for PKR 2,450; equivalent qualifications from other providers are not accepted.

What you will do
- Keep accurate records and communicate progress.
- Coordinate assigned tasks with the team lead.
- Raise issues early and follow documented procedures.

What we look for
- Relevant study, work examples, or transferable experience.
- Reliable availability and clear written communication.

Terms
Expected compensation is CAD 24–30 per hour. The arrangement is mostly remote around Toronto, with a preferred start near 24 August.

Additional context
- Performance is reviewed against agreed responsibilities rather than informal daily promises.
- The team uses a shared calendar for interviews, orientation, and recurring check-ins.
- Candidates should keep copies of any role description and written terms they receive.
- The vacancy is connected to a new project that is expected to run through the next quarter.",Scam,Medium,fake_training_or_certification,fraud_job_posting_paid_provider_only_training_11,Mandatory paid training or certificate from a selected provider,Training requirement,Hiring is made conditional on buying training from a provider chosen by the recruiter rather than demonstrating a genuine qualification.
SS0590,email,"Subject: Orchid Support Services hiring process and availability

Good day Ali,

Thank you for your interest in the Recruitment Coordinator opportunity associated with Orchid Support Services. The position is described as office-based and based around Chicago. The technical exercise is available at https://careers.orchid-support-services.example/recruitment-coordinator/5. It uses a fictional dataset, takes 60 minutes, and asks only for your written solution.

The current compensation indication is USD 900–1,200 per month. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

The hiring contact expects to complete this stage near 20 August. Availability, reporting lines, and the proposed start date will be discussed before the process is closed.

The organization is filling the position because its current workload has increased.

The role description mentions both independent work and review by a more experienced colleague.

Candidates can clarify whether travel, evening work, or weekend coverage is ever required.

Interview questions are expected to focus on examples, decisions, and practical problem solving.

Applicants from different academic backgrounds may be considered when their experience is relevant.

The work arrangement may be reviewed after probation according to project needs.

Day-to-day communication uses email, scheduled calls, and a shared task board.

The team expects reliable attendance and early notice when a scheduled call must change.

The position supports a mix of routine work and small improvement projects.

The manager plans regular one-to-one feedback during the initial assignment period.

Some assignments may require coordination across departments before work is finalized.

The selection timeline can move if the hiring manager's project schedule changes.

Sincerely,
Imran Baig",Safe,Easy,not_applicable,legitimate_email_official_assessment_portal_03,Role-relevant assessment; controlled data,none,"The communication follows a normal recruitment stage supported by role-relevant assessment; controlled data. It does not seek payment, credentials, or inappropriate account access."
SS0591,job_posting,"HR Operations Intern | Praxis Mobility

Praxis Mobility is adding a HR Operations Intern to support a growing workload in Toronto. A small clinic manager is collecting CVs through a personal Outlook address while its website is updated. Interviews happen at the clinic.

What you will do
- Keep accurate records and communicate progress.
- Coordinate assigned tasks with the team lead.
- Raise issues early and follow documented procedures.

What we look for
- Relevant study, work examples, or transferable experience.
- Reliable availability and clear written communication.",Safe,Hard,not_applicable,legitimate_job_posting_clinic_receptionist_personal_contact_16,In-person verification; ordinary CV request,Personal email; limited website,"The communication contains in-person verification; ordinary cv request. Although it has a weak warning sign (personal email; limited website), the context does not show deception or an improper request."
SS0592,email,"Candidate update | BlueHarbor Logistics

Hassan,

Thank you for your interest in the Graduate Software Engineer opportunity associated with BlueHarbor Logistics. The position is described as office-based and based around Islamabad. You will receive client invoice payments in your own account and remit the balance to several overseas vendors each evening.

The current compensation indication is PKR 90,000–120,000 per month. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

Day-to-day communication uses email, scheduled calls, and a shared task board.

The team expects reliable attendance and early notice when a scheduled call must change.

Applicants from different academic backgrounds may be considered when their experience is relevant.

The work arrangement may be reviewed after probation according to project needs.

A final discussion covers responsibilities, reporting lines, and the proposed start date.

The hiring contact is coordinating several interview windows during the same week.

Kind regards,
Maya Thompson
Recruitment",Scam,Hard,money_mule,fraud_email_invoice_collection_assistant_20,Use of the applicant's personal account to receive and forward money,Administrative role description,The supposed job requires personal accounts to receive and forward third-party funds rather than using company-controlled banking.
SS0593,email,"Re: Technical Support Engineer opportunity in Chicago

Hi Daniyal,

Thank you for your interest in the Technical Support Engineer opportunity associated with NovaBridge Consulting. The position is described as office-based and based around Chicago. The account role combines a base salary with commission. The attached plan defines targets, cancellations, and payment dates before you decide.

The current compensation indication is USD 900–1,200 per month. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

The hiring contact expects to complete this stage near 14 September. Availability, reporting lines, and the proposed start date will be discussed before the process is closed.

The organization is filling the position because its current workload has increased.

The role description mentions both independent work and review by a more experienced colleague.

Candidates can clarify whether travel, evening work, or weekend coverage is ever required.

Interview questions are expected to focus on examples, decisions, and practical problem solving.

Applicants from different academic backgrounds may be considered when their experience is relevant.

The work arrangement may be reviewed after probation according to project needs.

Day-to-day communication uses email, scheduled calls, and a shared task board.

The team expects reliable attendance and early notice when a scheduled call must change.

Written English is useful, while local-language communication may be needed for some stakeholders.

Thank you,
Elena Rossi",Safe,Hard,not_applicable,legitimate_email_commission_plan_disclosure_18,Written compensation terms; no upfront cost,Commission-based role,"The communication contains written compensation terms; no upfront cost. Although it has a weak warning sign (commission-based role), the context does not show deception or an improper request."
SS0594,message,"Good afternoon. I’m Elena Rossi, contacting you for Crescent Retail Labs. We are discussing the Project Coordinator opening, an onsite position connected to Faisalabad. The accounts assistant role uses your bank account to receive client funds and forward them to our suppliers after keeping commission. A short reply is enough for us to update the file. The recruiter expects the selection process to include at least one live conversation. Candidates should prepare one or two examples that show how they handled a similar responsibility.",Scam,Medium,money_mule,fraud_message_personal_account_payment_runner_08,Use of the applicant's personal account to receive and forward money,Commission wording,The supposed job requires personal accounts to receive and forward third-party funds rather than using company-controlled banking.
SS0595,email,"Subject: Next step for your Business Intelligence Analyst application

Hello Sara,

Thank you for your interest in the Business Intelligence Analyst opportunity associated with Meadowline Clinics. The position is described as hybrid and based around Manchester. The SilverOak University recruitment unit asks you to continue at https://careers-mead0wline-clinics.example/candidate/5-2; its regular careers office cannot confirm this separate intake.

The current compensation indication is GBP 24,000–29,000 annually. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

Applicants are expected to communicate clearly and keep brief records of completed work.

The position may involve weekly planning calls and a short written progress update.

Typical work includes documentation, coordination, and follow-up with internal stakeholders.

Best,
Hamza Khan
Meadowline Clinics",Scam,Easy,company_impersonation,fraud_email_impersonated_university_employer_05,Lookalike domain or channel impersonating another organization,Academic branding,The sender claims another organization's identity while directing the applicant to an unrelated or lookalike recruitment channel.
SS0596,job_posting,"Recruitment Coordinator | Orchid Support Services

Orchid Support Services is adding a Recruitment Coordinator to support a growing workload in Riyadh. Applicants send a CV and cover letter to the project office. Travel is reimbursed against receipts after approved field visits.

What you will do
- Keep accurate records and communicate progress.
- Coordinate assigned tasks with the team lead.
- Raise issues early and follow documented procedures.

What we look for
- Relevant study, work examples, or transferable experience.
- Reliable availability and clear written communication.

Terms
Expected compensation is SAR 6,000–8,000 per month. The arrangement is onsite around Riyadh, with a preferred start near 14 September.

Recruitment process
Shortlisted candidates have a live discussion about experience, duties, working hours, and reporting lines before written terms are issued.

Additional context
- The team uses a shared calendar for interviews, orientation, and recurring check-ins.
- Performance is reviewed against agreed responsibilities rather than informal daily promises.
- Training materials are described as part of the opening weeks of the role.
- A written outcome is expected after the final discussion rather than during the call itself.
- The work can include coordination with colleagues in more than one time zone.
- Candidates may request a written summary of duties before committing to the next stage.
- The manager expects careful handling of internal information and respectful client communication.
- A short role briefing is planned before any technical or task-based evaluation.
- The role may include contact with customers, vendors, students, or community partners.
- Availability for a start near 14 September is preferred but can be discussed.
- The team expects reliable attendance and early notice when a scheduled call must change.",Safe,Easy,not_applicable,legitimate_job_posting_ngo_field_monitor_vacancy_06,Normal NGO recruitment; expense policy stated,Short grant-funded role,"The communication contains normal ngo recruitment; expense policy stated. Although it has a weak warning sign (short grant-funded role), the context does not show deception or an improper request."
SS0597,message,"Hello Abdullah — this is Imran Baig with Saffron Commerce. We are discussing the QA Engineer opening, an onsite position connected to Islamabad. Please share two recent work samples or your GitHub profile through https://careers.saffron-commerce.example/qa-engineer/2; remove any client-confidential material first. Let me know whether this timing works for you. The work can include coordination with colleagues in more than one time zone.",Safe,Easy,not_applicable,legitimate_message_portfolio_submission_request_05,Appropriate portfolio request; privacy guidance,none,"The communication follows a normal recruitment stage supported by appropriate portfolio request; privacy guidance. It does not seek payment, credentials, or inappropriate account access."
SS0598,job_posting,"Procurement Coordinator | Atlas Civic Partners

Atlas Civic Partners is adding a Procurement Coordinator to support a growing workload in Peshawar. The vacancy closes this week because a new branch is opening. Candidates can attend a walk-in interview and review commission terms onsite.

What you will do
- Keep accurate records and communicate progress.
- Coordinate assigned tasks with the team lead.
- Raise issues early and follow documented procedures.

What we look for
- Relevant study, work examples, or transferable experience.
- Reliable availability and clear written communication.

Terms
Expected compensation is PKR 65,000–85,000 per month. The arrangement is hybrid around Peshawar, with a preferred start near 11 August.

Additional context
- Candidates may request a written summary of duties before committing to the next stage.
- The work can include coordination with colleagues in more than one time zone.
- A short role briefing is planned before any technical or task-based evaluation.
- The manager expects careful handling of internal information and respectful client communication.",Safe,Hard,not_applicable,legitimate_job_posting_same_week_sales_walkin_17,Plausible business urgency; terms reviewed before offer,Urgent hiring; commission role,"The communication contains plausible business urgency; terms reviewed before offer. Although it has a weak warning sign (urgent hiring; commission role), the context does not show deception or an improper request."
SS0599,email,"Subject: Sales Development Representative — recruitment update

Dear Fatima,

Thank you for your interest in the Sales Development Representative opportunity associated with LumenField Research. The position is described as mostly remote and based around Dublin. Your department nominated you for the graduate recruitment day. Confirm attendance with the careers office at https://careers.lumenfield-research.example/sales-development-representative/1 by 24 August.

The current compensation indication is EUR 42,000–48,000 annually. Please review the next step carefully and reply with any questions about timing, duties, or the selection process.

The hiring contact expects to complete this stage near 24 August. Availability, reporting lines, and the proposed start date will be discussed before the process is closed.

Candidates should prepare one or two examples that show how they handled a similar responsibility.

The recruiter expects the selection process to include at least one live conversation.

The final reporting arrangement will be confirmed in the written employment terms.

Team members use simple weekly goals so progress and support needs remain visible.

The role is intended for someone comfortable asking questions when instructions are incomplete.

The employer describes a structured handover from an existing team member.

Regards,
Daniel Reed
Talent Team",Safe,Hard,not_applicable,legitimate_email_university_career_office_notice_15,University-verified recruitment channel,Short response window; nomination-based outreach,"The communication contains university-verified recruitment channel. Although it has a weak warning sign (short response window; nomination-based outreach), the context does not show deception or an improper request."
